"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","genus","subgenus","specificEpithet","elevation","interest"
1941,7,9,"","Chiapas","Honduras, near Siltepec.",15.58,-92.47,"Quercus",NA,"acutifolia",1500,"no"
1972,9,23,"","Chiapas","Steep slope, 10 km SW of Ocosingo along road to San Cristóbal.",16.83,-92.11,"Quercus",NA,"acutifolia",1200,"no"
1976,10,16,"","Chiapas","Small stream bank, 5 km SW of Mexican Highway 190 at Belem.",16.588333,-92.539722,"Quercus",NA,"conspersa",2300,"no"
1972,2,9,"","Chiapas","Steep slopes, at the E base of Cerro Tres Picos near Cerro Bola along a logging road SW of Colonia Agronomos Mexicanos.",16.210556,-93.596111,"Quercus",NA,"acutifolia",1500,"no"
1972,12,28,"","Chiapas","Slopes along steep ravine above the settlement of Tolíman (Tolímam) 38 km west (locality is actually north) of Huixtla on the road to Motozintla.",15.321111,-92.335555,"Quercus",NA,"acutifolia",1250,"no"
1941,7,19,"","Chiapas","between Mazapa and Motozintla",15.38,-92.22,"Quercus",NA,"acutifolia",1200,"no"
1972,2,19,"","Chiapas","8 km north of Ixtapa.",16.85,-92.9,"Quercus",NA,"acutifolia",1000,"no"
1972,12,28,"","Chiapas","Slopes along steep ravine above the settlement of Tolíman (Tolímam) 38 km west (locality is actually north) of Huixtla on the road to Motozintla.",15.321111,-92.335555,"Quercus",NA,"acutifolia",1250,"no"
1941,7,6,"","Chiapas","Mt. Male, near Porvenir.",15.45,-92.28,"Quercus",NA,"acutifolia",3200,"no"
1972,2,19,"","Chiapas","8 km north of Ixtapa.",16.85,-92.9,"Quercus",NA,"acutifolia",1000,"no"
1987,5,9,"","Chiapas","Along the dirt road to Siltepec, past Ejido Benito Juarez, ca. 12 km from the turnoff from Mexican highway 190, south of Motozintla.",15.333333,-92.25,"Quercus",NA,"",2100,"no"
1987,5,9,"","Chiapas","Along the dirt road to Siltepec, past Ejido Benito Juarez, ca. 12 km from the turnoff from Mexican highway 190, south of Motozintla.",15.333333,-92.25,"Quercus",NA,"",2100,"no"
1987,5,9,"","Chiapas","Along the dirt road to Siltepec, past Ejido Benito Juarez, ca. 12 km from the turnoff from Mexican highway 190, south of Motozintla.",15.333333,-92.25,"Quercus",NA,"",2100,"no"
1987,5,9,"","Chiapas","Along the dirt road to Siltepec, past Ejido Benito Juarez, ca. 12 km from the turnoff from Mexican highway 190, south of Motozintla. Cloud forest with Quercus, Pinus, Carpinus and Myrica.",15.333333,-92.25,"Quercus",NA,"benthamii",2100,"no"
1987,5,8,"","Chiapas","Steep hills just east of Motozintla. Dry, open forest with Quercus and Pinus and numerous epiphytes.",15.33,-92.2,"Quercus",NA,"conspersa",1600,"no"
1987,5,8,"","Chiapas","Steep hills just east of Motozintla. Dry, open forest with Quercus and Pinus and numerous epiphytes.",15.33,-92.2,"Quercus",NA,"skinneri",1600,"skinneri"
1987,5,8,"","Chiapas","Steep hills just east of Motozintla. Dry, open forest with Quercus and Pinus and numerous epiphytes.",15.33,-92.2,"Quercus",NA,"conspersa",1600,"no"
1987,6,7,"","Chiapas","Along road between Palenque and San Cristóbal de las Casas, vicinity of Ocosingo, 3.4 miles W of Ocosingo.",16.86,-92.1,"Quercus",NA,"sapotifolia",1140,"no"
1987,5,5,"","Chiapas","Along incomplete dirt road to Motozintla, hills above Unión Juárez, lower slopes of Volcán Tacaná. Cloud forest with Quercus, Alnus and Carpinus.",15.1,-92.08,"Quercus",NA,"",1955,"no"
1987,5,8,"","Chiapas","Steep hills just east of Motozintla. Dry, open forest with Quercus and Pinus and numerous epiphytes.",15.33,-92.2,"Quercus",NA,"segoviensis",1600,"no"
1986,4,17,"","Chiapas","3.6 mi above road between San Cristóbal and Tenejapa on dirt road to Estación Microondas Tzontehuitz, then 0.4 mi left (south) on other dirt road.",16.816667,-92.55,"Quercus",NA,"crassifolia",2550,"no"
1984,11,17,"","Chiapas","6-7 km S of La Trinitaria.",16.07,-92.03,"Quercus",NA,"polymorpha",1450,"no"
1839,NA,NA,"","Chiapas","Hacienda de Jucana prope Comitán [ca. 25 km airline km Se of Comitán, fide McVaugh, 1970)]",16.164444,-92.030833,"Quercus",NA,"peduncularis",1560,"no"
2007,10,19,"","Chiapas","Ejido El Palmar, Parque Nacional Cañón del Sumidero. Bosque de Quercus. Hab. terrestre.",16.83916,-93.00805,"Quercus",NA,"elliptica",1411,"no"
2007,10,19,"","Chiapas","A 5 km de la Col. El Palmar, Ejido El Palmar, Parque Nacional Cañón del Sumidero.",16.841639,-93.007972,"Quercus",NA,"elliptica",1374,"no"
2007,9,3,"","Chiapas","Mirador el tepehuaje, Parque Nacional Cañón del Sumidero. Selva mediana subperenifolia. Hab. terrestre.",16.83027,-93.09083,"Quercus",NA,"sebifera",1256,"no"
2005,4,21,"","Chiapas","A 1 km después del Rancho Morelia.",15.802222,-93.035,"Quercus",NA,"elliptica",1220,"no"
2004,11,7,"","Chiapas","Aprox. 600 m antes del rancho Buenavista III. Poligono Zona de amortiguamiento. Bosque de Pino-Encino.",15.80777,-93.04861,"Quercus",NA,"candicans",1498,"no"
2004,11,7,"","Chiapas","Aprox. 600 m antes del rancho Buenavista III. Zona de amortiguamiento.",15.807972,-93.048667,"Quercus",NA,"candicans",1498,"no"
2002,9,30,"","Chiapas","Cerro El Sapo. Bosque de Quercus.",17.140833,-93.770833,"Quercus",NA,"oleoides",197,"no"
2004,11,7,"","Chiapas","Aprox. 600 m antes del rancho Buenavista III. Poligono Zona de amortiguamiento. Bosque de Pino-Encino.",15.80777,-93.04861,"Quercus",NA,"tristis",1498,"no"
2005,7,21,"","Chiapas","Las pilas. Poligono Zona de Amortiguamiento I.",15.597722,-92.657028,"Quercus",NA,"elliptica",1786,"no"
2005,7,22,"","Chiapas","Barrio de Rancho Bonito. Polígono Zona de Amortiguamiento I. Bosque de pino-encino.",15.5975,-92.65694,"Quercus",NA,"magnoliifolia",1786,"no"
2005,6,9,"","Chiapas","En el sendero Cinco Caminos tomando a la derecha el camino Polígono Zona de amortiguamiento. Bosque de Encino.",15.80583,-93.05055,"Quercus",NA,"elliptica",1470,"no"
2005,6,9,"","Chiapas","En el sendero Cinco Caminos tomando a la derecha el camino.",15.805833,-93.050556,"Quercus",NA,"magnoliifolia",1470,"no"
2005,8,5,"","Chiapas","La Lucha. Poligono Zona de amortiguamiento.",15.556667,-92.603889,"Quercus",NA,"cortesii",1728,"no"
2005,8,6,"","Chiapas","Barrio La Lucha. Polígono Zona de Amortiguamiento. Bosque tropical perennifolio. Terrestre.",15.54888,-92.6075,"Quercus",NA,"ocoteifolia",1740,"no"
2005,8,6,"","Chiapas","Barrio La Lucha. Polígono Zona de Amortiguamiento. Bosque tropical perennifolio. Terrestre.",15.54888,-92.6075,"Quercus",NA,"",1740,"no"
2005,1,15,"","Chiapas","Montaña Piedra Blanca, Laguna del Cofre, Reserva de La Biosfera El Triunfo. Zona de Amortiguamiento.",15.626889,-92.647361,"Quercus",NA,"insignis",1756,"insignis"
2005,8,6,"","Chiapas","Barrio La Lucha. Polígono Zona de Amortiguamiento. Bosque tropical perennifolio. Terrestre.",15.54888,-92.6075,"Quercus",NA,"magnoliifolia",1740,"no"
2005,4,1,"","Chiapas","Reserva de la Biosfera El Triunfo, Ejido Plan de Ayala. Poligono Zona de amortiguamiento proximo a Zona Núcleo V La. Selva baja caducifolia.",15.90111,-93.21194,"Quercus",NA,"skinneri",867,"skinneri"
2003,2,20,"","Chiapas","Predio Santa Juana. Bosque de Quercus.",15.934167,-93.220833,"Quercus",NA,"",829,"no"
2005,NA,NA,"","Chiapas","Mpio Montecristo de Guerrero. Reserva de la Biosfera El Triunfo, Camino a Cerro Madre, Ejido Laguna del Cofre. Poligono Zona de amortiguamiento. Bosque mesófilo de montaña.",15.60611,-92.65527,"Quercus",NA,"sapotifolia",2124,"no"
2005,4,21,"","Chiapas","Aprox. 1 Km después del Rancho Morelia, rumbo al Rancho Altos de Jesús. Poligono Zona de amortiguamiento. Bosque de Pino Encino.",15.80222,-93.035,"Quercus",NA,"elliptica",1220,"no"
2002,5,25,"","Chiapas","Cerro La Angostura, Ejido Nuevo Eden 9 km al sur de la Colonia Plan de Ayala. Bosque mesófio de Montaña.",15.3575,-93.2,"Quercus",NA,"",1445,"no"
2005,6,7,"","Chiapas","A 800 m al O del Rancho Buenavista, en el filo del cerro. Poligono Zona de amortiguamiento.",15.810556,-93.054361,"Quercus",NA,"cortesii",1640,"no"
2005,7,17,"","Chiapas","Cerro Cebú. Poligono 5. Bosque Mesófilo de Montaña.",15.82194,-93.04555,"Quercus",NA,"",2200,"no"
2006,3,22,"","Chiapas","Camino Barrio Las Cruces-Barrio Ampliación Laguna. Zona de amortiguamiento. Bosque mesófilo de montaña.",15.46,-92.65805,"Quercus",NA,"skinneri",1643,"skinneri"
2005,6,6,"","Chiapas","Rancho Altos de Jesús. Polígono Zona de amortiguamiento.",15.805917,-93.050806,"Quercus",NA,"cortesii",1470,"no"
2005,6,6,"","Chiapas","Rancho Altos de Jesús. Polígono Zona de amortiguamiento. Bosque de Pino-Encino.",15.80583,-93.05055,"Quercus",NA,"",1470,"no"
2006,3,24,"","Chiapas","Camino Barrio Ampliación Laguna-Barrio Santa María.",15.510556,-92.678056,"Quercus",NA,"bumelioides",2122,"bumelioides"
2004,12,13,"","Chiapas","Sendero Cinco caminos, aprox. 1 Km antes del Rancho Burnavista III. Bosque Tropical subcaducifolio.",15.8075,-93.05055,"Quercus",NA,"elliptica",954,"no"
2004,7,11,"","Chiapas","A 6 Km al O de Los Angeles. Bosque de Querucs-Pinus.",18.24833,-93.68638,"Quercus",NA,"peduncularis",1082,"no"
2004,7,11,"","Chiapas","A 6 Km al O de Los Angeles. Bosque de Quercus-Pinus.",18.24833,-93.68638,"Quercus",NA,"peduncularis",1082,"no"
1986,12,8,"","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre.",16.455278,-91.805,"Quercus",NA,"eugeniifolia",2300,"no"
1988,9,22,"","Chiapas","Rocky Slope, above El Chorreadero.",16.754722,-92.966944,"Quercus",NA,"segoviensis",860,"no"
1986,12,6,"","Chiapas","W of Belem along road from San Cristobal Las Casas to Teopisca.",16.58,-92.5,"Quercus",NA,"crispipilis",2040,"no"
1988,9,10,"","Chiapas","5 km WNW of Huistan Hwy on road to San Jose Las Flores.",16.716111,-92.489722,"Quercus",NA,"sapotifolia",2700,"no"
1986,12,8,"","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre.",16.455278,-91.805,"Quercus",NA,"bumelioides",2300,"bumelioides"
2002,8,3,"","Chiapas","Cerro Bola, al W del ejido Sierra Morena. Veg. Ecotono de Selva mediana perennifolia-Bosque mesófilo de montaña.",16.44694,-93.08888,"Quercus",NA,"leiophylla",1650,"no"
2002,10,21,"","Chiapas","Cercanías del Rancho Alejandra.",16.662222,-93.763056,"Quercus",NA,"segoviensis",750,"no"
1988,10,21,"","Chiapas","Slope above Coapilla on road to Pantepec.",17.15,-93.1,"Quercus",NA,"insignis",1980,"insignis"
2002,3,31,"","Chiapas","Rancho El Cafetal.",16.375,-93.960833,"Quercus",NA,"elliptica",918,"no"
2002,3,1,"","Chiapas","A 1 Km del ejido El Paraíso. Veg. Selva mediana subperennifolia, en las orillas de un arroyo y rodeada por Bosque de Quercus.",16.24333,-93.71305,"Quercus",NA,"skinneri",960,"skinneri"
2002,10,21,"","Chiapas","Crecanías del Rancho Alejandra.",16.662222,-93.763056,"Quercus",NA,"segoviensis",750,"no"
1988,5,3,"","Chiapas","Stream bank with Quercus and Inga near La Mina Microwave Station.",16.42,-92.04,"Quercus",NA,"peduncularis",920,"no"
2002,10,21,"","Chiapas","Cercanias del Rancho Alejandra.",16.662222,-93.763056,"Quercus",NA,"conspersa",750,"no"
2002,3,1,"","Chiapas","A 1 Km del ejido El Paraíso. Veg. Bosque. Bosque de Quercus.",16.24333,-93.71305,"Quercus",NA,"elliptica",960,"no"
1988,11,16,"","Chiapas","Above Talquian on the slopes of Volcan Tacana.",15.094722,-92.098333,"Quercus",NA,"lancifolia",1980,"lancifolia"
2002,8,6,"","Chiapas","Ejido Sierra Morena. Veg. Bosque de Pino-Quercus.",16.2425,-93.59222,"Quercus",NA,"peduncularis",1140,"no"
2002,6,6,"","Chiapas","Ejido Tiltepec. Veg. Bosque de Pinus-Quercus.",16.34527,-93.90416,"Quercus",NA,"peduncularis",1070,"no"
2002,6,6,"","Chiapas","Ejido Tiltepec. Veg. Bosque de Pinus-Quercus.",16.34527,-93.90416,"Quercus",NA,"conspersa",1070,"no"
2002,8,6,"","Chiapas","Ejido Sierra Morena, al O del poblado. Veg. Bosque de Quercus.",16.2425,-93.59222,"Quercus",NA,"segoviensis",1140,"no"
2002,10,23,"","Chiapas","En el ejido Tierra y Libertad. Veg. Bosque de Pinus-Quercus.",16.35361,-93.90638,"Quercus",NA,"segoviensis",950,"no"
2002,5,29,"","Chiapas","En el ejido El Paraíso. Veg. Bosque de Quercus.",16.25,-93.33944,"Quercus",NA,"conspersa",1500,"no"
2002,8,6,"","Chiapas","Ejido El Paraíso. Veg. Bosque de Quercus con presencia de Selva mediana subcaducifolia cercana a un arroyo.",16.22805,-93.55777,"Quercus",NA,"peduncularis",900,"no"
2002,8,6,"","Chiapas","Ejido Sierra Morena. Veg. Bosque de Pino-Quercus.",16.2425,-93.59222,"Quercus",NA,"conspersa",1140,"no"
1986,12,4,"","Chiapas","Ridge, at Pozo Turipache 13 km N of Berriozábal.",16.88,-93.32,"Quercus",NA,"lancifolia",915,"lancifolia"
1986,12,6,"","Chiapas","W of Belem along road from San Cristobal Las Casas to Teopisca.",16.58,-92.5,"Quercus",NA,"crispipilis",2040,"no"
1981,9,19,"","Chiapas","23 km west of Las Cruces along road to La Mina Microwave Station.",16.46,-94.01,"Quercus",NA,"elliptica",870,"no"
1981,9,20,"","Chiapas","Grassy slope with Pinus and Quercus, northeast edge of San Cristóbal Las Casas.",16.73,-92.63,"Quercus",NA,"rugosa",2250,"no"
1981,7,21,"","Chiapas","Slopes of Río Laza between Ixtapa and Soyalo.",16.84,-92.89,"Quercus",NA,"peduncularis",1067,"no"
1982,1,11,"","Chiapas","Ridge, just N of Finca Cuxtepec.",15.728333,-92.949722,"Quercus",NA,"cortesii",1370,"no"
1981,12,24,"","Chiapas","Near El Real, E of Ocosingo.",16.89,-91.75,"Quercus",NA,"acutifolia",760,"no"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"benthamii",2255,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1981,2,27,"","Chiapas","Steep slope of Ahk'ulbal Nab above Peltalcingo [Petlalcingo]. Mpio. of Peltalcingo.",17.178056,-92.405556,"Quercus",NA,"skinneri",1700,"skinneri"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"skinneri",1770,"skinneri"
1981,8,11,"","Chiapas","Above Finca Cuxtepec [Custepec].",15.734722,-92.9525,"Quercus",NA,"cortesii",1380,"no"
1986,12,8,"","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre.",16.455278,-91.805,"Quercus",NA,"grahamii",2300,"no"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"castanea",1770,"no"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"skinneri",1770,"skinneri"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1981,4,7,"","Chiapas","Above Finca Cuxtepec [Custepec].",15.73,-92.96,"Quercus",NA,"cortesii",1380,"no"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"lancifolia",1770,"lancifolia"
1981,7,1,"","Chiapas","10 km NE of Comitán on road to Las Margaritas.",16.295278,-92.037222,"Quercus",NA,"segoviensis",1370,"no"
1981,8,30,"","Chiapas","Steep ravine, below Huistán.",16.704167,-92.453611,"Quercus",NA,"sebifera",2133,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,5,"","Chiapas","6.5 km SW of El Rosario along road to Ojo de Agua and Niquivil.",15.31,-92.34,"Quercus",NA,"sapotifolia",1770,"no"
1981,4,22,"","Chiapas","Near paraje Yashanal.",16.825,-92.470278,"Quercus",NA,"lancifolia",2300,"lancifolia"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,4,"","Chiapas","5 km W of Motozintla on road to Huixtla.",15.335,-92.262778,"Quercus",NA,"tristis",1710,"no"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"lancifolia",1770,"lancifolia"
1986,11,5,"","Chiapas","Above El Rosario along road from Motozintla to Huixtla.",15.326667,-92.287778,"Quercus",NA,"benthamii",1770,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"ocoteifolia",2255,"no"
1986,11,4,"","Chiapas","5 km W of Motozintla on road to Huixtla.",15.335,-92.262778,"Quercus",NA,"segoviensis",1710,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,6,"","Chiapas","Steep slope, 11 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.261667,-92.263889,"Quercus",NA,"candicans",1830,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,8,"","Chiapas","Steep slope, 11 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.263889,-92.270833,"Quercus",NA,"ocoteifolia",1830,"no"
1986,11,6,"","Chiapas","1.5 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.285833,-92.287778,"Quercus",NA,"sapotifolia",1675,"no"
1986,11,8,"","Chiapas","Steep slope,  11 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.263889,-92.270833,"Quercus",NA,"vicentensis",1830,"no"
1986,11,6,"","Chiapas","1.5 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.285833,-92.287778,"Quercus",NA,"sapotifolia",1675,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"sapotifolia",2255,"no"
1986,11,29,"","Chiapas","On ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,4,"","Chiapas","9 km E of Frontera Comalapa on road to Paso Hondo.",15.690556,-92.066667,"Quercus",NA,"segoviensis",885,"no"
1986,11,29,"","Chiapas","On ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,6,"","Chiapas","1.5 km SW of Ojo de Agua along road from El Rosario to Niquivil.",15.285833,-92.287778,"Quercus",NA,"vicentensis",1675,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"benthamii",2255,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"eugeniifolia",2255,"no"
1986,11,7,"","Chiapas","Ridge NE of Cerro Boqueron on road from El Rosario to Niquivil.",15.22,-92.3,"Quercus",NA,"ocoteifolia",2255,"no"
1988,5,9,"","Chiapas","Between Finca Cuxtepeque and Finca Cabañas.",15.753611,-92.9775,"Quercus",NA,"vicentensis",1100,"no"
1936,4,5,"","Chiapas","Mt. Ovando.",15.41,-92.61,"Quercus",NA,"sapotifolia",NA,"no"
