"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
1965,8,23,"Slope along creek","Chiapas","Near the Center of Amatenango del Valle",16.511111,-92.436111,"Quercus skutchii Trel.","Quercus",NA,"skutchii",900
1964,8,6,"Steep slopes near the summit","Chiapas","Trail to Pokolum, just outside Tenejapa Center",16.819444,-92.497222,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1100
1989,7,NA,"NO DISPONIBLE","Chiapas","Estación Biológica Huitepec",16.741667,-92.691667,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1300
1991,10,NA,"Bosque maduro","Chiapas","Rancho Merced-Bazom",16.738889,-92.488889,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1200
1989,1,NA,"NO DISPONIBLE","Chiapas","Rancho Merced-Bazom",16.738889,-92.488889,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1200
1975,5,NA,"Ladera caliza","Chiapas","4 km E de Navenchauc sobre carretera a San Cristóbal de Las Casas",16.738889,-92.752778,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1150
1976,8,8,"NO DISPONIBLE","Chiapas","On road to San Lucas Zapotal, 3 km from hwy 190",16.713889,-92.691667,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1150
1964,11,25,"Steep slope","Chiapas","Mahben Chauk, barrio de Shmutut",16.883333,-92.466667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1975,5,NA,"NO DISPONIBLE","Chiapas","3 km S de Jitotol sobre carretera a Tuxtla",17.166667,-92.85,"Quercus peduncularis Née","Quercus",NA,"peduncularis",875
1964,11,24,"Slope","Chiapas","Kulak'tik, Barrio de Chaná",16.866667,-92.477778,"Quercus peduncularis Née","Quercus",NA,"peduncularis",850
1977,8,NA,"Suelo rojo arcilloso","Chiapas","La Conchita en terracería Bachajón a Sitalá",17.033333,-92.216667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",525
1975,5,NA,"Ladera caliza","Chiapas","14 km NW de Teopisca, carretera a San Cristóbal de Las Casas",16.608333,-92.525,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1150
1975,5,NA,"Encinar bajo","Chiapas","2 km E de Bochil en camino a Jitotol",16.983333,-92.866667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",650
1971,12,NA,"NO DISPONIBLE","Chiapas","Cerca de entronque El Escopetazo, desde Chiapa de Corzo",16.75,-92.933333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1964,7,13,"Slope","Chiapas","Mahben Chauk, between Habenal and Sahal K'esh",16.883333,-92.466667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1964,11,27,"Slope along river","Chiapas","Mahben Chauk near Sahal K'esh, along the Tana Te' river",16.883333,-92.466667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1976,9,11,"Grassy ridge","Chiapas","Vicente Guerrero along road to Finca Cuxtepeques",16.034722,-92.979167,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1965,1,24,"Slope","Chiapas","8 km S of Pueblo Nuevo Solistahuacán along road to Jitotol",17.115278,-92.865278,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1971,12,NA,"NO DISPONIBLE","Chiapas","Cerca de entronque El Escopetazo, desde Chiapa de Corzo",16.75,-92.933333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1965,8,NA,"Dense secondary growth woodland","Chiapas","6 km NW Las Rosas on the road",16.469444,-92.422222,"Quercus peduncularis Née","Quercus",NA,"peduncularis",900
1975,5,NA,"NO DISPONIBLE","Chiapas","Laguna Larga, 24 km NW Comitán de Domínguez hacia San Cristóbal de Las Casas",16.425,-92.261111,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1000
1976,10,4,"steep slopes and dry ravines along river","Chiapas","Río Cuilco, between Nuevo Amatenango and Frontera Comalapa",15.583333,-92.166667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1975,5,NA,"Encinar bajo","Chiapas","7 km N de Ixtapa sobre el camino a Bochil",16.844444,-92.9,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1986,7,NA,"ladera","Chiapas","EL ROSARIO",15.325,-92.295833,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1975,5,NA,"Ladera caliza","Chiapas","4 km E de Navenchauc sobre carretera a San Cristóbal de Las Casas",16.738889,-92.752778,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1150
1975,2,NA,"Encinar bajo","Chiapas","7 km N de Ixtapa sobre el camino a Bochil",16.844444,-92.9,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1952,1,NA,"NO DISPONIBLE","Chiapas","Lagos de Montebello",16.105556,-91.708333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",750
1975,5,NA,"NO DISPONIBLE","Chiapas","3 km S de Jitotol sobre carretera a Tuxtla",17.166667,-92.85,"Quercus peduncularis Née","Quercus",NA,"peduncularis",875
1975,5,NA,"NO DISPONIBLE","Chiapas","40 km E La Trinitaria, Lago de Montebello",16.1,-91.7,"Quercus peduncularis Née","Quercus",NA,"peduncularis",750
1989,10,NA,"Bosque abierto con pastoreo","Chiapas","Vereda a Morelos",15.352778,-92.231944,"Quercus peduncularis Née","Quercus",NA,"peduncularis",900
1977,8,NA,"Suelo rojo arcilloso","Chiapas","10 km W de Altamirano en la terracería a Coshuljá",16.738889,-92.122222,"Quercus peduncularis Née","Quercus",NA,"peduncularis",650
1991,11,NA,"Acahual arbóreo","Chiapas","Chainatic",16.723889,-92.807778,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1050
1975,5,NA,"NO DISPONIBLE","Chiapas","Laguna Larga, 24 km NW Comitán de Domínguez hacia San Cristóbal de Las Casas",16.425,-92.261111,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1000
1967,3,14,"Grassy slope","Chiapas","S of the center of Amatenango del Valle",16.522222,-92.588889,"Quercus peduncularis Née","Quercus",NA,"peduncularis",950
1989,10,NA,"Bosque abierto con pastoreo","Chiapas","Terracería Motozintla a Niquivil, cerca entrada a Morelos",15.352778,-92.231944,"Quercus peduncularis Née","Quercus",NA,"peduncularis",900
1965,1,NA,"Flat plain","Chiapas","N side of Aguacatenango near the lake",16.483333,-92.416667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",900
1958,7,NA,"Flat top of hill","Chiapas","El Calvario, above San Bartolomé (Venustiano Carranza)",16.35,-92.566667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",600
1971,12,NA,"NO DISPONIBLE","Chiapas","Entre Independencia y Guadalupe Victoria",15.7,-92.983333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",0
1971,7,NA,"Steep slopes of weathered granite","Chiapas","3 km up road to microwave tower and La Providencia, about 6 km SW Rizo de Oro",16.452778,-94.015278,"Quercus peduncularis Née","Quercus",NA,"peduncularis",390
1964,7,NA,"Slope","Chiapas","Sibanil Ha' at the school house of Pokolum",16.861111,-92.436111,"Quercus peduncularis Née","Quercus",NA,"peduncularis",850
1975,5,NA,"Encinar bajo","Chiapas","7 km N de Ixtapa sobre el camino a Bochil",16.844444,-92.9,"Quercus peduncularis Née","Quercus",NA,"peduncularis",550
1964,11,25,"Steep slope","Chiapas","Mahben Chauk, barrio de Shmutut",16.883333,-92.466667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",800
1965,5,29,"Grassy creek bank","Chiapas","1.5 km N Jitotol, on road to Pueblo Nuevo Solistahuacán",17.083333,-92.868056,"Quercus peduncularis Née","Quercus",NA,"peduncularis",865
1965,1,18,"NO DISPONIBLE","Chiapas","15 km N of Tuxtla Gutiérrez on road to El Sumidero",16.813889,-93.076667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",600
1965,1,21,"Steep slope above a creek","Chiapas","1.5 km S of Chenalhó",16.868333,-92.618611,"Quercus peduncularis Née","Quercus",NA,"peduncularis",700
1976,8,18,"Slope","Chiapas","Along road from Zinacantán to Ixtapa, near Vo'bits",16.788889,-92.819444,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",700
1965,5,28,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",850
1964,12,9,"Gentle slope","Chiapas","12 km NW of Comitán along hwy 190",16.4,-92.2,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1115
1974,10,NA,"Slope","Chiapas","Laguna Chamula microwave station, 4 km from hwy 190",16.491667,-92.288889,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1150
1951,11,NA,"Forest on limestone","Chiapas","25 km NW Comitán de Domínguez",16.469444,-92.283333,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1050
1964,12,9,"Gentle slope","Chiapas","12 km NW of Comitán along hwy 190",16.4,-92.2,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1115
1958,8,NA,"Slopes of rocky barrancas, epiphytes","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",880
1958,8,NA,"Slopes of rocky barrancas, epiphytes","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",880
1951,11,NA,"Limestone soils","Chiapas","2.5 km SW of San Francisco, 14 km NW of Comitán",16.361111,-92.25,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1050
1972,9,21,"Steep slope along small stream","Chiapas","7 km NE of Huistán along road to Oxchuc",16.744444,-92.411111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1000
1973,1,20,"Slope","Chiapas","18 km SE of San Cristóbal de Las Casas along hwy 190",16.619444,-92.527778,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1150
1951,11,NA,"Granitic outcrop","Chiapas","24 km W San Cristóbal de Las Casas",16.725,-92.811111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",950
1976,10,24,"Slope","Chiapas","8 km NNE of La Soledad along logging road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",800
1991,11,NA,"Ladera pedregosa pronunciada de exposición E","Chiapas","Cerro El Extranjero, al SW del Parque Rancho Nuevo",16.652778,-92.572222,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1200
1951,11,NA,"Woodland","Chiapas","Puerto de Roblada Triste, 2 km S Los Amates, 21 km S Las Cruces",16.433333,-93.816667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",320
1964,12,18,"Slope","Chiapas","2 km SW Aguacatenango along road to Pinola",16.459444,-92.408333,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",880
1955,10,NA,"NO DISPONIBLE","Chiapas","Cerro Tres Picos",16.195833,-93.6125,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1200
1976,8,8,"NO DISPONIBLE","Chiapas","On road to San Lucas Zapotal, 3 km from hwy 190",16.713889,-92.691667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1150
1975,5,NA,"Ladera caliza","Chiapas","14 km NW de Teopisca, carretera a San Cristóbal de Las Casas",16.608333,-92.525,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1150
1979,11,NA,"NO DISPONIBLE","Chiapas","Santa Marta",16.598611,-93.529167,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",310
1951,11,NA,"NO DISPONIBLE","Chiapas","El Mirador",17.286111,-92.815278,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",350
1979,3,NA,"NO DISPONIBLE","Chiapas","Laguna Belgica",16.866667,-93.433333,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",525
1968,10,15,"Bosque abierto, suelo arcilloso poco inclinados","Chiapas","Estación Palenque, 4 km N de Palenque",17.540278,-91.994444,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",25
1965,10,28,"Steep heavily wooded slope","Chiapas","19 km N of Ocozocoautla de Espinosa, along road to Malpaso",16.886111,-93.45,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",450
1975,5,NA,"Terrenos ondulados","Chiapas","8 km E de la Trinitaria sobre carretera a Montebello",16.138889,-91.994444,"Quercus sebifera Trel.","Quercus",NA,"sebifera",800
1964,12,9,"Flat plain","Chiapas","8 km SE Comitán along hwy 190",16.15,-92.083333,"Quercus sebifera Trel.","Quercus",NA,"sebifera",915
1971,11,3,"Ridge","Chiapas","SE cerro Baúl, 16 km NW Rizo de Oro, on logging road to Rodulfo Figueroa",16.547222,-94.169444,"Quercus elliptica Née","Quercus",NA,"elliptica",700
1973,1,8,"Ridge","Chiapas","SE cerro Baúl, 16 km NW Rizo de Oro, on logging road to Rodulfo Figueroa",16.547222,-94.169444,"Quercus elliptica Née","Quercus",NA,"elliptica",700
1975,5,24,"Slope","Chiapas","8 km NNE of La Soledad along logging road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus sebifera Trel.","Quercus",NA,"sebifera",800
1975,1,NA,"Suelo delgado, café amarillento, muy pedregos","Chiapas","50 km camino Huixtla-Motozintla",15.145833,-92.444444,"Quercus elliptica Née","Quercus",NA,"elliptica",50
1973,2,17,"Slope","Chiapas","8 km NNE of La Soledad along logging road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus sebifera Trel.","Quercus",NA,"sebifera",800
1980,8,NA,"NO DISPONIBLE","Chiapas","9 km al N entronque La Trinitaria a Montebello",16.141667,-91.986111,"Quercus sebifera Trel.","Quercus",NA,"sebifera",800
1977,11,NA,"NO DISPONIBLE","Chiapas","2 km N de Belem",16.602778,-92.497222,"Quercus elliptica Née","Quercus",NA,"elliptica",1150
1976,10,24,"Slope","Chiapas","10 km NE of Las Margaritas along road to La Soledad and Campo Alegre",16.352778,-91.908333,"Quercus sebifera Trel.","Quercus",NA,"sebifera",800
1981,12,15,"NO DISPONIBLE","Chiapas","Lago de Montebello, Lagos de Montebello",16.105556,-91.708333,"Quercus elliptica Née","Quercus",NA,"elliptica",750
1974,10,11,"Slopes","Chiapas","4 km above Jaltenango, along road to Finca Prusia",15.840278,-92.758333,"Quercus elliptica Née","Quercus",NA,"elliptica",450
1968,4,6,"Steep heavily wooded slope along the river","Chiapas","E of Bochil",16.986111,-92.836111,"Quercus elliptica Née","Quercus",NA,"elliptica",850
1972,5,17,"Steep slope","Chiapas","19 km N of Ocozocoautla de Espinosa, along road to Malpaso",16.886111,-93.45,"Quercus elliptica Née","Quercus",NA,"elliptica",450
1965,1,25,"Ridge","Chiapas","N of Clínica Yerbabuena, near Pueblo Nuevo Solistahuacán",17.183333,-92.905556,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",1080
1972,12,10,"Steep slope","Chiapas","E base of cerro Tres Picos, ca. cerro Bola on logging road to Agrónomos Mexicanos",16.183333,-93.586111,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",800
1954,2,NA,"NO DISPONIBLE","Chiapas","El Triunfo, al S de Finca Prusia",15.655556,-92.808333,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",950
1952,1,NA,"NO DISPONIBLE","Chiapas","Lagos de Montebello",16.105556,-91.708333,"Quercus pilicaulis Trel.","Quercus",NA,"pilicaulis",750
1965,3,17,"Slope","Chiapas","Yashanal barrio of Chihk Ha'",16.819444,-92.441667,"Quercus rugosa Née","Quercus",NA,"rugosa",950
1966,4,9,"NO DISPONIBLE","Chiapas","Zinacantán centro",16.758333,-92.716667,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1964,7,26,"Steep slope","Chiapas","7 km N of San Cristóbal de Las Casas",16.783333,-92.65,"Quercus rugosa Née","Quercus",NA,"rugosa",1280
1988,11,NA,"Bosque maduro","Chiapas","Rancho Merced-Bazom",16.738889,-92.488889,"Quercus rugosa Née","Quercus",NA,"rugosa",1200
1987,8,NA,"Bosque tierra","Chiapas","Krus Ch'ot",16.766667,-92.533333,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1966,10,5,"NO DISPONIBLE","Chiapas","Zinacantán centro",16.758333,-92.716667,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1988,11,NA,"Acahual arbustivo rozado","Chiapas","Chilil",16.677778,-92.488889,"Quercus rugosa Née","Quercus",NA,"rugosa",1150
1965,3,11,"Slope","Chiapas","Lake Ik 'al Nab beside de lake, between Zinacantán and Chamula",16.775,-92.7,"Quercus rugosa Née","Quercus",NA,"rugosa",1295
1976,9,NA,"Ridge","Chiapas","E edge of San Cristóbal de Las Casas",16.736111,-92.616667,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1976,8,3,"Steep canyon","Chiapas","Below Navenchauc",16.722222,-92.786111,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1988,5,NA,"Bosque","Chiapas","Ichin Ton (Chin Ton)",16.751389,-92.668056,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1964,11,17,"Slope","Chiapas","5 km SW of Huistán",16.75,-92.45,"Quercus rugosa Née","Quercus",NA,"rugosa",1165
1971,5,NA,"NO DISPONIBLE","Chiapas","HIDALGO",16.083333,-91.5,"Quercus rugosa Née","Quercus",NA,"rugosa",1125
1976,8,15,"Steep heavily wooded slope","Chiapas","Summit of Muk'tavits, cerro Huitepec",16.741667,-92.697222,"Quercus rugosa Née","Quercus",NA,"rugosa",1300
1976,8,16,"Second growth slope","Chiapas","Chiquinivalvo",16.708333,-92.85,"Quercus rugosa Née","Quercus",NA,"rugosa",750
1939,6,NA,"NO DISPONIBLE","Chiapas","Copainala",17.090278,-93.208333,"Quercus rugosa Née","Quercus",NA,"rugosa",225
1974,11,NA,"NO DISPONIBLE","Chiapas","Predio Dolores, entre San Cristóbal de Las Casas y Teopisca",16.611111,-92.519444,"Quercus rugosa Née","Quercus",NA,"rugosa",1100
1964,11,22,"Slope","Chiapas","Near Pokokum de Sibanil Ha'",16.85,-92.433333,"Quercus rugosa Née","Quercus",NA,"rugosa",850
1987,9,NA,"Acahual arbóreo","Chiapas","Chilimjoveltik",16.797222,-92.591667,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1300
1976,12,16,"high ridge","Chiapas","Niquivil at the junction with a small side ridge to Cerro Boqueron",15.234722,-92.245833,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1300
1976,9,18,"Steep canyon","Chiapas","SW side of cerro Mozotal, 11 km NW of junction of road from Motozintla to El Porvenir",15.413889,-92.334722,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1150
1975,5,NA,"ORILLA DE LAGO","Chiapas","Orilla de Lago Tziscao",16.091667,-91.675,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",800
1965,10,2,"Slope","Chiapas","Shohleh",16.822222,-92.55,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1200
1972,5,28,"Steep slope near summit","Chiapas","SE side of cerro Tres Picos and the ridges near the summit",16.193056,-93.609722,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1150
1976,11,21,"Steep canyon","Chiapas","SW side of cerro Mozotal, 11 km NW of junction of road from Motozintla to El Porvenir",15.413889,-92.334722,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1150
1975,5,NA,"NO DISPONIBLE","Chiapas","Dos Lagos, Lagos de Montebello",16.094444,-91.666667,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",725
1965,5,NA,"NO DISPONIBLE","Chiapas","Lagos de Montebello, entre la entrada a la zona y la laguna grande",16.080556,-91.666667,"Quercus candicans Née","Quercus",NA,"candicans",750
1965,1,21,"Steep slope above a creek","Chiapas","3 km S San Miguel Mitontic along road from San Cristóbal de Las Casas to Chenalhó",16.85,-92.616667,"Quercus candicans Née","Quercus",NA,"candicans",715
1964,11,24,"Slope","Chiapas","Kulak'tik, Barrio de Chaná",16.866667,-92.477778,"Quercus candicans Née","Quercus",NA,"candicans",850
1990,12,NA,"Acahual arbóreo","Chiapas","Estación Biológica Huitepec",16.741667,-92.691667,"Quercus candicans Née","Quercus",NA,"candicans",1300
1952,1,NA,"NO DISPONIBLE","Chiapas","Lagos de Montebello",16.105556,-91.708333,"Quercus candicans Née","Quercus",NA,"candicans",750
1970,6,19,"NO DISPONIBLE","Chiapas","5 km N of Pueblo Nuevo Solistahuacán on grounds of Loma Linda Biology Station",17.194444,-92.916667,"Quercus candicans Née","Quercus",NA,"candicans",950
1989,6,NA,"Acahual arbóreo","Chiapas","Estación Biológica Huitepec",16.741667,-92.691667,"Quercus candicans Née","Quercus",NA,"candicans",1300
1948,6,5,"NO DISPONIBLE","Chiapas","S slope of Monte Ovando",15.283333,-92.466667,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",500
1973,7,NA,"Pine pastureland","Chiapas","About 60 km N Tuxtla Gutiérrez",17.016667,-93.333333,"Quercus candicans Née","Quercus",NA,"candicans",350
1973,2,6,"NO DISPONIBLE","Chiapas","Laguna Ocotal Grande, 28 km al SE de Monte Líbano",16.816667,-91.466667,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",475
1970,9,14,"Forest with grassy openings and clearings","Chiapas","3 km NW of Pueblo Nuevo Solistahuacán in the vicinity of Clínica Yerba Buena",17.186111,-92.902778,"Quercus candicans Née","Quercus",NA,"candicans",900
1964,7,11,"NO DISPONIBLE","Chiapas","Koltol Te', barrio de Sisim, above sumidero of Yochib from Pokolum",16.863889,-92.463889,"Quercus candicans Née","Quercus",NA,"candicans",750
1977,8,NA,"Vegetación primaria, suelo rojo arcilloso","Chiapas","Santiago, 8 km al N de San Andrés Larráinzar",16.944444,-92.713889,"Quercus candicans Née","Quercus",NA,"candicans",800
1988,3,NA,"NO DISPONIBLE","Chiapas","La Victoria, 5 km al N de Belisario Domínguez",15.276389,-92.4125,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",500
1975,5,NA,"NO DISPONIBLE","Chiapas","3 km S de Jitotol sobre carretera a Tuxtla",17.166667,-92.85,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",875
1975,5,NA,"NO DISPONIBLE","Chiapas","40 km E La Trinitaria, Lago de Montebello",16.1,-91.7,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",750
1967,8,10,"Slope","Chiapas","13 km N Bochil along road to Simojovel",17.0125,-92.790278,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",750
